site.code,subplot,TreeX,TreeY,PWdistance
03-DLIS,2,103,91,9.69381246
03-DLIS,2,104,91,10.92245394
03-DLIS,2,105,91,14.28635713
03-DLIS,2,106,91,13.25933633
03-DLIS,2,107,91,12.85496013
03-DLIS,2,108,91,15.46738504
03-DLIS,2,109,91,17.39683879
03-DLIS,2,110,91,20.84322432
03-DLIS,2,111,91,20.6322563
03-DLIS,2,112,91,19.70228413
03-DLIS,2,113,91,9.178779875
03-DLIS,2,114,91,12.68266534
03-DLIS,2,115,91,13.54400236
03-DLIS,2,116,91,14.0431478
03-DLIS,2,117,91,14.73634962
03-DLIS,2,118,91,19.17706964
03-DLIS,2,119,91,19.11570035
03-DLIS,2,120,91,18.80664776
03-DLIS,2,121,91,14.80033783
03-DLIS,2,122,91,14.03566885
03-DLIS,2,123,91,6.378871374
03-DLIS,2,124,91,7.09365914
03-DLIS,2,125,91,8.183520025
03-DLIS,2,126,91,10.23914059
03-DLIS,2,127,91,9.178235124
03-DLIS,2,128,91,12.98768648
03-DLIS,2,129,91,17.39540169
03-DLIS,2,130,91,18.85656384
03-DLIS,2,131,91,17.0425937
03-DLIS,2,132,91,13.34166406
03-DLIS,2,93,92,1.303840481
03-DLIS,2,94,92,1.220655562
03-DLIS,2,95,92,2.745906044
03-DLIS,2,96,92,3.190611227
03-DLIS,2,97,92,18.24856159
03-DLIS,2,98,92,7.170076708
03-DLIS,2,99,92,7.433034374
03-DLIS,2,100,92,8.241965785
03-DLIS,2,101,92,6.466065264
03-DLIS,2,102,92,7.300684899
03-DLIS,2,103,92,7.975587753
03-DLIS,2,104,92,9.266067127
03-DLIS,2,105,92,12.46194206
03-DLIS,2,106,92,11.98707637
03-DLIS,2,107,92,10.83005078
03-DLIS,2,108,92,13.75936045
03-DLIS,2,109,92,16.22251522
03-DLIS,2,110,92,19.67028215
03-DLIS,2,111,92,19.51332878
03-DLIS,2,112,92,18.70026738
03-DLIS,2,113,92,8.273451517
03-DLIS,2,114,92,11.96035117
03-DLIS,2,115,92,12.85612694
03-DLIS,2,116,92,13.43018987
03-DLIS,2,117,92,14.41249458
03-DLIS,2,118,92,18.8
03-DLIS,2,119,92,18.80664776
03-DLIS,2,120,92,18.85656384
03-DLIS,2,121,92,14.81249473
03-DLIS,2,122,92,14.26183719
03-DLIS,2,123,92,7.083078427
03-DLIS,2,124,92,8.246211251
03-DLIS,2,125,92,9.885848471
03-DLIS,2,126,92,10.91237829
03-DLIS,2,127,92,9.838699101
03-DLIS,2,128,92,13.48332303
03-DLIS,2,129,92,17.77751389
03-DLIS,2,130,92,19.26265818
03-DLIS,2,131,92,17.55704987
03-DLIS,2,132,92,12.32233744
03-DLIS,2,94,93,0.854400375
03-DLIS,2,95,93,1.886796226
03-DLIS,2,96,93,2.828427125
03-DLIS,2,97,93,17.04611393
03-DLIS,2,98,93,7.20624729
03-DLIS,2,99,93,7.256031973
03-DLIS,2,100,93,7.647875522
03-DLIS,2,101,93,5.597320788
03-DLIS,2,102,93,6.177378085
03-DLIS,2,103,93,6.94046108
03-DLIS,2,104,93,8.209750301
03-DLIS,2,105,93,11.49782588
03-DLIS,2,106,93,10.8078675
03-DLIS,2,107,93,9.982484661
03-DLIS,2,108,93,12.74127152
03-DLIS,2,109,93,15.02830662
03-DLIS,2,110,93,18.48080085
03-DLIS,2,111,93,18.3109257
03-DLIS,2,112,93,17.47226373
03-DLIS,2,113,93,7.003570518
03-DLIS,2,114,93,10.67941946
03-DLIS,2,115,93,11.57324501
03-DLIS,2,116,93,12.14125199
03-DLIS,2,117,93,13.10953851
03-DLIS,2,118,93,17.50028571
03-DLIS,2,119,93,17.50457083
03-DLIS,2,120,93,17.55818897
03-DLIS,2,121,93,13.51480669
03-DLIS,2,122,93,12.98075499
03-DLIS,2,123,93,5.940538696
03-DLIS,2,124,93,7.212489168
03-DLIS,2,125,93,9.042676595
03-DLIS,2,126,93,9.712878049
03-DLIS,2,127,93,8.645229899
03-DLIS,2,128,93,12.23846396
03-DLIS,2,129,93,16.50757402
03-DLIS,2,130,93,17.99360998
03-DLIS,2,131,93,16.30490724
03-DLIS,2,132,93,11.08602724
03-DLIS,2,95,94,1.526433752
03-DLIS,2,96,94,2.11896201
03-DLIS,2,97,94,17.08800749
03-DLIS,2,98,94,6.4
03-DLIS,2,99,94,6.511528238
03-DLIS,2,100,94,7.102112362
03-DLIS,2,101,94,5.249761899
03-DLIS,2,102,94,6.109828148
03-DLIS,2,103,94,6.760177512
03-DLIS,2,104,94,8.05294977
03-DLIS,2,105,94,11.24144119
03-DLIS,2,106,94,10.81572929
03-DLIS,2,107,94,9.620810777
03-DLIS,2,108,94,12.5399362
03-DLIS,2,109,94,15.05722418
03-DLIS,2,110,94,18.5
03-DLIS,2,111,94,18.3521116
03-DLIS,2,112,94,17.56160585
03-DLIS,2,113,94,7.211102551
03-DLIS,2,114,94,10.91146186
03-DLIS,2,115,94,11.81058847
03-DLIS,2,116,94,12.4016128
03-DLIS,2,117,94,13.46291202
03-DLIS,2,118,94,17.81375873
03-DLIS,2,119,94,17.84040358
03-DLIS,2,120,94,18.0055547
03-DLIS,2,121,94,13.97139936
03-DLIS,2,122,94,13.50296264
03-DLIS,2,123,94,6.670832032
03-DLIS,2,124,94,7.99812478
03-DLIS,2,125,94,9.879271228
03-DLIS,2,126,94,10.37737925
03-DLIS,2,127,94,9.31933474
03-DLIS,2,128,94,12.83783471
03-DLIS,2,129,94,17.0531522
03-DLIS,2,130,94,18.53968716
03-DLIS,2,131,94,16.88608895
03-DLIS,2,132,94,11.19866063
03-DLIS,2,96,95,1.341640786
03-DLIS,2,97,95,15.62081944
03-DLIS,2,98,95,5.748912941
03-DLIS,2,99,95,5.600892786
03-DLIS,2,100,95,5.769748695
03-DLIS,2,101,95,3.748332963
03-DLIS,2,102,95,4.617358552
03-DLIS,2,103,95,5.235456045
03-DLIS,2,104,95,6.529931087
03-DLIS,2,105,95,9.720082304
03-DLIS,2,106,95,9.340770846
03-DLIS,2,107,95,8.132035416
03-DLIS,2,108,95,11.01362792
03-DLIS,2,109,95,13.5856542
03-DLIS,2,110,95,17.02057578
03-DLIS,2,111,95,16.88342382
03-DLIS,2,112,95,16.12079403
03-DLIS,2,113,95,5.913543777
03-DLIS,2,114,95,9.604686356
03-DLIS,2,115,95,10.50428484
03-DLIS,2,116,95,11.11620439
03-DLIS,2,117,95,12.28087945
03-DLIS,2,118,95,16.56804153
03-DLIS,2,119,95,16.62077014
03-DLIS,2,120,95,16.93664666
03-DLIS,2,121,95,12.93406355
03-DLIS,2,122,95,12.58014308
03-DLIS,2,123,95,6.360031446
03-DLIS,2,124,95,7.854934755
03-DLIS,2,125,95,9.992497185
03-DLIS,2,126,95,9.79489663
03-DLIS,2,127,95,8.778382539
03-DLIS,2,128,95,12.07393888
03-DLIS,2,129,95,16.15487543
03-DLIS,2,130,95,17.63660965
03-DLIS,2,131,95,16.05895389
03-DLIS,2,132,95,9.786725704
03-DLIS,2,97,96,15.94772711
03-DLIS,2,98,96,4.455333882
03-DLIS,2,99,96,4.428317965
03-DLIS,2,100,96,5.060632372
03-DLIS,2,101,96,3.584689666
03-DLIS,2,102,96,5.003998401
03-DLIS,2,103,96,5.360037313
03-DLIS,2,104,96,6.648308055
03-DLIS,2,105,96,9.577055915
03-DLIS,2,106,96,9.687620967
03-DLIS,2,107,96,7.800640999
03-DLIS,2,108,96,10.95901455
03-DLIS,2,109,96,13.90863041
03-DLIS,2,110,96,17.30028901
03-DLIS,2,111,96,17.2002907
03-DLIS,2,112,96,16.52150114
03-DLIS,2,113,96,6.694027188
03-DLIS,2,114,96,10.30970417
03-DLIS,2,115,96,11.20089282
03-DLIS,2,116,96,11.83765179
03-DLIS,2,117,96,13.12173769
03-DLIS,2,118,96,17.31184566
03-DLIS,2,119,96,17.39683879
03-DLIS,2,120,96,17.86756839
03-DLIS,2,121,96,13.90863041
03-DLIS,2,122,96,13.64184738
03-DLIS,2,123,96,7.684399781
03-DLIS,2,124,96,9.192388155
03-DLIS,2,125,96,11.33181362
03-DLIS,2,126,96,11.0390217
03-DLIS,2,127,96,10.04091629
03-DLIS,2,128,96,13.23102415
03-DLIS,2,129,96,17.21917536
03-DLIS,2,130,96,18.69358179
03-DLIS,2,131,96,17.16770223
03-DLIS,2,132,96,10.30048543
03-DLIS,2,98,97,16.47786394
03-DLIS,2,99,97,15.28397854
03-DLIS,2,100,97,12.65701387
03-DLIS,2,101,97,12.47878199
03-DLIS,2,102,97,11.01135777
03-DLIS,2,103,97,10.60660172
03-DLIS,2,104,97,9.353608929
03-DLIS,2,105,97,7.518643495
03-DLIS,2,106,97,6.28171951
03-DLIS,2,107,97,9.570788891
03-DLIS,2,108,97,6.103277808
03-DLIS,2,109,97,2.039607805
03-DLIS,2,110,97,1.5
03-DLIS,2,111,97,1.264911064
03-DLIS,2,112,97,1.063014581
03-DLIS,2,113,97,10.19803903
03-DLIS,2,114,97,6.98140387
03-DLIS,2,115,97,6.296824597
03-DLIS,2,116,97,6.095900262
03-DLIS,2,117,97,6.79779376
03-DLIS,2,118,97,5.675385449
03-DLIS,2,119,97,6.16116872
03-DLIS,2,120,97,8.683317338
03-DLIS,2,121,97,8.47584804
03-DLIS,2,122,97,9.786214794
03-DLIS,2,123,97,14.50861813
03-DLIS,2,124,97,15.34568343
03-DLIS,2,125,97,17.31126801
03-DLIS,2,126,97,12.80039062
03-DLIS,2,127,97,13.11373326
03-DLIS,2,128,97,11.36353818
03-DLIS,2,129,97,10.70747403
03-DLIS,2,130,97,11.24455424
03-DLIS,2,131,97,11.53516363
03-DLIS,2,132,97,6.037383539
03-DLIS,2,99,98,1.2
03-DLIS,2,100,98,3.820994635
03-DLIS,2,101,98,5
03-DLIS,2,102,98,7.080254233
03-DLIS,2,103,98,6.664833081
03-DLIS,2,104,98,7.561084578
03-DLIS,2,105,98,9.102197537
03-DLIS,2,106,98,10.75639345
03-DLIS,2,107,98,7.00285656
03-DLIS,2,108,98,10.60424443
03-DLIS,2,109,98,14.53822548
03-DLIS,2,110,98,17.61391495
03-DLIS,2,111,98,17.64086166
03-DLIS,2,112,98,17.26759972
03-DLIS,2,113,98,9.372299611
03-DLIS,2,114,98,12.39435355
03-DLIS,2,115,98,13.19280107
03-DLIS,2,116,98,13.86362146
03-DLIS,2,117,98,15.45477273
03-DLIS,2,118,98,19.1637679
03-DLIS,2,119,98,19.35458602
03-DLIS,2,120,98,20.34207462
03-DLIS,2,121,98,16.64692164
03-DLIS,2,122,98,16.68322511
03-DLIS,2,123,98,11.85326959
03-DLIS,2,124,98,13.43316791
03-DLIS,2,125,98,15.68693724
03-DLIS,2,126,98,14.80033783
03-DLIS,2,127,98,13.89568278
03-DLIS,2,128,98,16.61836334
03-DLIS,2,129,98,20.18142711
03-DLIS,2,130,98,21.60092591
03-DLIS,2,131,98,20.29433418
03-DLIS,2,132,98,11.81058847
03-DLIS,2,100,99,2.630589288
03-DLIS,2,101,99,4.103656906
03-DLIS,2,102,99,6.155485359
03-DLIS,2,103,99,5.630275304
03-DLIS,2,104,99,6.447480128
03-DLIS,2,105,99,7.90253124
03-DLIS,2,106,99,9.613532129
03-DLIS,2,107,99,5.803447251
03-DLIS,2,108,99,9.404786016
03-DLIS,2,109,99,13.35065541
03-DLIS,2,110,99,16.41493223
03-DLIS,2,111,99,16.44384383
03-DLIS,2,112,99,16.08011194
03-DLIS,2,113,99,8.485281374
03-DLIS,2,114,99,11.35341358
03-DLIS,2,115,99,12.13136431
03-DLIS,2,116,99,12.8015624
03-DLIS,2,117,99,14.42671134
03-DLIS,2,118,99,18.05463929
03-DLIS,2,119,99,18.25705343
03-DLIS,2,120,99,19.31320792
03-DLIS,2,121,99,15.68183663
03-DLIS,2,122,99,15.78131807
03-DLIS,2,123,99,11.38859078
03-DLIS,2,124,99,12.99730741
03-DLIS,2,125,99,15.33101432
03-DLIS,2,126,99,14.11984419
03-DLIS,2,127,99,13.25933633
03-DLIS,2,128,99,15.80411339
03-DLIS,2,129,99,19.24396009
03-DLIS,2,130,99,20.64654935
03-DLIS,2,131,99,19.39329781
03-DLIS,2,132,99,10.701869
03-DLIS,2,101,100,2.607680962
03-DLIS,2,102,100,4.248529157
03-DLIS,2,103,100,3.420526275
03-DLIS,2,104,100,3.966106403
03-DLIS,2,105,100,5.333854141
03-DLIS,2,106,100,7.038465742
03-DLIS,2,107,100,3.255764119
03-DLIS,2,108,100,6.835934464
03-DLIS,2,109,100,10.72007463
03-DLIS,2,110,100,13.80326048
03-DLIS,2,111,100,13.82316896
03-DLIS,2,112,100,13.44953531
03-DLIS,2,113,100,6.551335742
03-DLIS,2,114,100,8.981091248
03-DLIS,2,115,100,9.708243919
03-DLIS,2,116,100,10.37304198
03-DLIS,2,117,100,12.06026534
03-DLIS,2,118,100,15.52063143
03-DLIS,2,119,100,15.74293492
03-DLIS,2,120,100,16.92572007
03-DLIS,2,121,100,13.44172608
03-DLIS,2,122,100,13.67808466
03-DLIS,2,123,100,10.38171469
03-DLIS,2,124,100,12.00708124
03-DLIS,2,125,100,14.46789549
03-DLIS,2,126,100,12.5399362
03-DLIS,2,127,100,11.79872875
03-DLIS,2,128,100,13.89568278
03-DLIS,2,129,100,17.0425937
03-DLIS,2,130,100,18.40434731
03-DLIS,2,131,100,17.26788927
03-DLIS,2,132,100,8.188406438
03-DLIS,2,102,101,2.080865205
03-DLIS,2,103,101,1.902629759
03-DLIS,2,104,101,3.125699922
03-DLIS,2,105,101,6.020797289
03-DLIS,2,106,101,6.300793601
03-DLIS,2,107,101,4.38634244
03-DLIS,2,108,101,7.379024326
03-DLIS,2,109,101,10.44796631
03-DLIS,2,110,101,13.79311422
03-DLIS,2,111,101,13.71860051
03-DLIS,2,112,101,13.11373326
03-DLIS,2,113,101,4.38634244
03-DLIS,2,114,101,7.48465096
03-DLIS,2,115,101,8.321658489
03-DLIS,2,116,101,8.988882022
03-DLIS,2,117,101,10.50951949
03-DLIS,2,118,101,14.39618005
03-DLIS,2,119,101,14.54647724
03-DLIS,2,120,101,15.38830725
03-DLIS,2,121,101,11.6498927
03-DLIS,2,122,101,11.69316039
03-DLIS,2,123,101,7.778174593
03-DLIS,2,124,101,9.404786016
03-DLIS,2,125,101,11.86086
03-DLIS,2,126,101,10.11187421
03-DLIS,2,127,101,9.310746479
03-DLIS,2,128,101,11.7034183
03-DLIS,2,129,101,15.18189711
03-DLIS,2,130,101,16.60120478
03-DLIS,2,131,101,15.30555455
03-DLIS,2,132,101,7.119691005
03-DLIS,2,103,102,1.118033989
03-DLIS,2,104,102,2.126029163
03-DLIS,2,105,102,5.56057551
03-DLIS,2,106,102,4.729693436
03-DLIS,2,107,102,4.588027899
03-DLIS,2,108,102,6.652818951
03-DLIS,2,109,102,8.973850901
03-DLIS,2,110,102,12.4040316
03-DLIS,2,111,102,12.27232659
03-DLIS,2,112,102,11.54123044
03-DLIS,2,113,102,2.343074903
03-DLIS,2,114,102,5.470831747
03-DLIS,2,115,102,6.33245608
03-DLIS,2,116,102,6.992138443
03-DLIS,2,117,102,8.458132182
03-DLIS,2,118,102,12.44266852
03-DLIS,2,119,102,12.5686117
03-DLIS,2,120,102,13.32704018
03-DLIS,2,121,102,9.569221494
03-DLIS,2,122,102,9.626006441
03-DLIS,2,123,102,6.527633568
03-DLIS,2,124,102,8.105553652
03-DLIS,2,125,102,10.6117859
03-DLIS,2,126,102,8.300602388
03-DLIS,2,127,102,7.596051606
03-DLIS,2,128,102,9.70051545
03-DLIS,2,129,102,13.10343466
03-DLIS,2,130,102,14.52067492
03-DLIS,2,131,102,13.23820229
03-DLIS,2,132,102,5.300943312
03-DLIS,2,104,103,1.3
03-DLIS,2,105,103,4.596737974
03-DLIS,2,106,103,4.4
03-DLIS,2,107,103,3.478505426
03-DLIS,2,108,103,5.800862005
03-DLIS,2,109,103,8.570880935
03-DLIS,2,110,103,11.94361754
03-DLIS,2,111,103,11.85326959
03-DLIS,2,112,103,11.22185368
03-DLIS,2,113,103,3.178049716
03-DLIS,2,114,103,5.730619513
03-DLIS,2,115,103,6.530696747
03-DLIS,2,116,103,7.201388755
03-DLIS,2,117,103,8.798295289
03-DLIS,2,118,103,12.55428214
03-DLIS,2,119,103,12.72242115
03-DLIS,2,120,103,13.68575902
03-DLIS,2,121,103,10.07670581
03-DLIS,2,122,103,10.26498904
03-DLIS,2,123,103,7.64198927
03-DLIS,2,124,103,9.213576938
03-DLIS,2,125,103,11.72092147
03-DLIS,2,126,103,9.265527508
03-DLIS,2,127,103,8.612200648
03-DLIS,2,128,103,10.48475083
03-DLIS,2,129,103,13.66199107
03-DLIS,2,130,103,15.04460036
03-DLIS,2,131,103,13.86217876
03-DLIS,2,132,103,5.239274759
03-DLIS,2,105,104,3.440930107
03-DLIS,2,106,104,3.238826948
03-DLIS,2,107,104,2.801785145
03-DLIS,2,108,104,4.545327271
03-DLIS,2,109,104,7.324616031
03-DLIS,2,110,104,10.67052014
03-DLIS,2,111,104,10.59292217
03-DLIS,2,112,104,10.0019998
03-DLIS,2,113,104,3.40147027
03-DLIS,2,114,104,5.032891813
03-DLIS,2,115,104,5.742821606
03-DLIS,2,116,104,6.407027392
03-DLIS,2,117,104,8.105553652
03-DLIS,2,118,104,11.60775603
03-DLIS,2,119,104,11.81058847
03-DLIS,2,120,104,12.96186715
03-DLIS,2,121,104,9.552486587
03-DLIS,2,122,104,9.904544412
03-DLIS,2,123,104,8.343260753
03-DLIS,2,124,104,9.847842403
03-DLIS,2,125,104,12.34706443
03-DLIS,2,126,104,9.45409964
03-DLIS,2,127,104,8.927485648
03-DLIS,2,128,104,10.33150521
03-DLIS,2,129,104,13.16434579
03-DLIS,2,130,104,14.49586148
03-DLIS,2,131,104,13.4465609
03-DLIS,2,132,104,4.254409477
03-DLIS,2,106,105,3.511409973
03-DLIS,2,107,105,2.1
03-DLIS,2,108,105,1.503329638
03-DLIS,2,109,105,5.738466694
03-DLIS,2,110,105,8.547514259
03-DLIS,2,111,105,8.614522622
03-DLIS,2,112,105,8.411896338
03-DLIS,2,113,105,6.484597135
03-DLIS,2,114,105,6.360031446
03-DLIS,2,115,105,6.670832032
03-DLIS,2,116,105,7.200694411
03-DLIS,2,117,105,8.994442729
03-DLIS,2,118,105,11.35693621
03-DLIS,2,119,105,11.68460526
03-DLIS,2,120,105,13.43167897
03-DLIS,2,121,105,10.78378412
03-DLIS,2,122,105,11.51086443
03-DLIS,2,123,105,11.61077086
03-DLIS,2,124,105,13.03610371
03-DLIS,2,125,105,15.49870962
03-DLIS,2,126,105,12.10371844
03-DLIS,2,127,105,11.77200068
03-DLIS,2,128,105,12.35556555
03-DLIS,2,129,105,14.27795504
03-DLIS,2,130,105,15.42368309
03-DLIS,2,131,105,14.75974255
03-DLIS,2,132,105,4.884669897
03-DLIS,2,107,106,4.666904756
03-DLIS,2,108,106,3.413209633
03-DLIS,2,109,106,4.244997055
03-DLIS,2,110,106,7.684399781
03-DLIS,2,111,106,7.543208866
03-DLIS,2,112,106,6.835934464
03-DLIS,2,113,106,4.244997055
03-DLIS,2,114,106,2.863564213
03-DLIS,2,115,106,3.176476035
03-DLIS,2,116,106,3.744329045
03-DLIS,2,117,106,5.547071299
03-DLIS,2,118,106,8.5
03-DLIS,2,119,106,8.746427842
03-DLIS,2,120,106,10.18331969
03-DLIS,2,121,106,7.289718787
03-DLIS,2,122,106,8.000624976
03-DLIS,2,123,106,9.208691547
03-DLIS,2,124,106,10.42353107
03-DLIS,2,125,106,12.76322843
03-DLIS,2,126,106,8.926925563
03-DLIS,2,127,106,8.764131446
03-DLIS,2,128,106,8.895504483
03-DLIS,2,129,106,10.82266141
03-DLIS,2,130,106,12.02081528
03-DLIS,2,131,106,11.27120224
03-DLIS,2,132,106,1.389244399
03-DLIS,2,108,107,3.601388621
03-DLIS,2,109,107,7.720103626
03-DLIS,2,110,107,10.63813893
03-DLIS,2,111,107,10.69205312
03-DLIS,2,112,107,10.42928569
03-DLIS,2,113,107,6.203224968
03-DLIS,2,114,107,7.240165744
03-DLIS,2,115,107,7.762087348
03-DLIS,2,116,107,8.373768566
03-DLIS,2,117,107,10.16710382
03-DLIS,2,118,107,13.03572016
03-DLIS,2,119,107,13.32216199
03-DLIS,2,120,107,14.84991582
03-DLIS,2,121,107,11.81524439
03-DLIS,2,122,107,12.34706443
03-DLIS,2,123,107,11.06435719
03-DLIS,2,124,107,12.60198397
03-DLIS,2,125,107,15.10761397
03-DLIS,2,126,107,12.23315168
03-DLIS,2,127,107,11.72731853
03-DLIS,2,128,107,12.94488316
03-DLIS,2,129,107,15.4029218
03-DLIS,2,130,107,16.64812302
03-DLIS,2,131,107,15.78416928
03-DLIS,2,132,107,6.020797289
03-DLIS,2,109,108,4.441846463
03-DLIS,2,110,108,7.071067812
03-DLIS,2,111,108,7.158910532
03-DLIS,2,112,108,7.038465742
03-DLIS,2,113,108,7.158910532
03-DLIS,2,114,108,6.207253821
03-DLIS,2,115,108,6.315061362
03-DLIS,2,116,108,6.744627492
03-DLIS,2,117,108,8.47584804
03-DLIS,2,118,108,10.3247276
03-DLIS,2,119,108,10.68877916
03-DLIS,2,120,108,12.61942946
03-DLIS,2,121,108,10.34456379
03-DLIS,2,122,108,11.21784293
03-DLIS,2,123,108,12.29837388
03-DLIS,2,124,108,13.63084737
03-DLIS,2,125,108,16.03652082
03-DLIS,2,126,108,12.33207201
03-DLIS,2,127,108,12.12765435
03-DLIS,2,128,108,12.240915
03-DLIS,2,129,108,13.70839159
03-DLIS,2,130,108,14.75974255
03-DLIS,2,131,108,14.26779591
03-DLIS,2,132,108,4.617358552
03-DLIS,2,110,109,3.453983208
03-DLIS,2,111,109,3.2984845
03-DLIS,2,112,109,2.729468813
03-DLIS,2,113,109,8.236504113
03-DLIS,2,114,109,5.240229003
03-DLIS,2,115,109,4.687216658
03-DLIS,2,116,109,4.65188134
03-DLIS,2,117,109,5.787054518
03-DLIS,2,118,109,6.129437168
03-DLIS,2,119,109,6.551335742
03-DLIS,2,120,109,8.802272434
03-DLIS,2,121,109,7.64198927
03-DLIS,2,122,109,8.845903006
03-DLIS,2,123,109,12.73499117
03-DLIS,2,124,109,13.67808466
03-DLIS,2,125,109,15.7632484
03-DLIS,2,126,109,11.37409337
03-DLIS,2,127,109,11.56762724
03-DLIS,2,128,109,10.28834292
03-DLIS,2,129,109,10.42353107
03-DLIS,2,130,109,11.20892502
03-DLIS,2,131,109,11.15437134
03-DLIS,2,132,109,4.10487515
03-DLIS,2,111,110,0.5
03-DLIS,2,112,110,1.772004515
03-DLIS,2,113,110,11.67261753
03-DLIS,2,114,110,8.481155582
03-DLIS,2,115,110,7.789736838
03-DLIS,2,116,110,7.569015788
03-DLIS,2,117,110,8.163332653
03-DLIS,2,118,110,6.403124237
03-DLIS,2,119,110,6.902897942
03-DLIS,2,120,110,9.5
03-DLIS,2,121,110,9.757561171
03-DLIS,2,122,110,11.0923397
03-DLIS,2,123,110,16.00781059
03-DLIS,2,124,110,16.83448841
03-DLIS,2,125,110,18.77684745
03-DLIS,2,126,110,14.24359505
03-DLIS,2,127,110,14.58355238
03-DLIS,2,128,110,12.70590414
03-DLIS,2,129,110,11.70982493
03-DLIS,2,130,110,12.10165278
03-DLIS,2,131,110,12.57656551
03-DLIS,2,132,110,7.517978452
03-DLIS,2,112,111,1.3
03-DLIS,2,113,111,11.45425685
03-DLIS,2,114,111,8.184130986
03-DLIS,2,115,111,7.465252842
03-DLIS,2,116,111,7.213875519
03-DLIS,2,117,111,7.738862966
03-DLIS,2,118,111,5.903388857
03-DLIS,2,119,111,6.403124237
03-DLIS,2,120,111,9
03-DLIS,2,121,111,9.30376268
03-DLIS,2,122,111,10.64377752
03-DLIS,2,123,111,15.70031847
03-DLIS,2,124,111,16.49393828
03-DLIS,2,125,111,18.40434731
03-DLIS,2,126,111,13.85388032
03-DLIS,2,127,111,14.21724305
03-DLIS,2,128,111,12.26743657
03-DLIS,2,129,111,11.21472247
03-DLIS,2,130,111,11.60172401
03-DLIS,2,131,111,12.08387355
03-DLIS,2,132,111,7.29177619
03-DLIS,2,113,112,10.53422992
03-DLIS,2,114,112,7.119691005
03-DLIS,2,115,112,6.351377803
03-DLIS,2,116,112,6.044005295
03-DLIS,2,117,112,6.463745044
03-DLIS,2,118,112,4.751841748
03-DLIS,2,119,112,5.246903849
03-DLIS,2,120,112,7.816009212
03-DLIS,2,121,112,8.005623024
03-DLIS,2,122,112,9.347726996
03-DLIS,2,123,112,14.59075049
03-DLIS,2,124,112,15.32644773
03-DLIS,2,125,112,17.18633178
03-DLIS,2,126,112,12.61507035
03-DLIS,2,127,112,13.01153335
03-DLIS,2,128,112,10.9772492
03-DLIS,2,129,112,9.960923652
03-DLIS,2,130,112,10.40432602
03-DLIS,2,131,112,10.81896483
03-DLIS,2,132,112,6.389053138
03-DLIS,2,114,113,3.701351105
03-DLIS,2,115,113,4.601086828
03-DLIS,2,116,113,5.203844733
03-DLIS,2,117,113,6.428841264
03-DLIS,2,118,113,10.65692263
03-DLIS,2,119,113,10.72007463
03-DLIS,2,120,113,11.21605991
03-DLIS,2,121,113,7.3430239
03-DLIS,2,122,113,7.310950691
03-DLIS,2,123,113,5.14781507
03-DLIS,2,124,113,6.5520989
03-DLIS,2,125,113,9.024411338
03-DLIS,2,126,113,6.113100686
03-DLIS,2,127,113,5.532630477
03-DLIS,2,128,113,7.360027174
03-DLIS,2,129,113,10.82266141
03-DLIS,2,130,113,12.25887434
03-DLIS,2,131,113,10.92245394
03-DLIS,2,132,113,4.162931659
03-DLIS,2,115,114,0.9
03-DLIS,2,116,114,1.529705854
03-DLIS,2,117,114,3.08058436
03-DLIS,2,118,114,7.003570518
03-DLIS,2,119,114,7.106335202
03-DLIS,2,120,114,7.961155695
03-DLIS,2,121,114,4.580392996
03-DLIS,2,122,114,5.1623638
03-DLIS,2,123,114,7.52861209
03-DLIS,2,124,114,8.43860178
03-DLIS,2,125,114,10.56882207
03-DLIS,2,126,114,6.35688603
03-DLIS,2,127,114,6.400781202
03-DLIS,2,128,114,6.040695324
03-DLIS,2,129,114,8.183520025
03-DLIS,2,130,114,9.479451461
03-DLIS,2,131,114,8.544003745
03-DLIS,2,132,114,1.603121954
03-DLIS,2,116,115,0.670820393
03-DLIS,2,117,115,2.408318916
03-DLIS,2,118,115,6.118823416
03-DLIS,2,119,115,6.236184731
03-DLIS,2,120,115,7.220110802
03-DLIS,2,121,115,4.114608122
03-DLIS,2,122,115,4.903060269
03-DLIS,2,123,115,8.241965785
03-DLIS,2,124,115,9.050966799
03-DLIS,2,125,115,11.08016245
03-DLIS,2,126,115,6.708203932
03-DLIS,2,127,115,6.881860214
03-DLIS,2,128,115,6.003332408
03-DLIS,2,129,115,7.655063684
03-DLIS,2,130,115,8.886506625
03-DLIS,2,131,115,8.095060222
03-DLIS,2,132,115,1.788854382
03-DLIS,2,117,116,1.802775638
03-DLIS,2,118,116,5.474486277
03-DLIS,2,119,116,5.578530272
03-DLIS,2,120,116,6.560487787
03-DLIS,2,121,116,3.605551275
03-DLIS,2,122,116,4.517742799
03-DLIS,2,123,116,8.57554663
03-DLIS,2,124,116,9.284934033
03-DLIS,2,125,116,11.21605991
03-DLIS,2,126,116,6.741661516
03-DLIS,2,127,116,7.017834424
03-DLIS,2,128,116,5.755866572
03-DLIS,2,129,116,7.083078427
03-DLIS,2,130,116,8.280096618
03-DLIS,2,131,116,7.56439026
03-DLIS,2,132,116,2.360084744
03-DLIS,2,118,117,4.440720662
03-DLIS,2,119,117,4.401136217
03-DLIS,2,120,117,4.887739764
03-DLIS,2,121,117,1.910497317
03-DLIS,2,122,117,3.059411708
03-DLIS,2,123,117,8.825531145
03-DLIS,2,124,117,9.228217596
